Geneid,Entity,Symbol,0_R1,0_R2,0_R3,6_R1,6_R2,6_R3,12_R1,12_R2,12_R3,18_R1,18_R2,18_R3,Temporal_Class
gene-PA2512,host,antA,4.02535169073515,4.852030263919617,3.970291913552122,3.6888794541139363,4.624972813284271,3.8066624897703196,3.367295829986474,4.0943445622221,3.4011973816621555,3.6635616461296463,3.970291913552122,3.713572066704308,early
gene-PA3668,host,gene-PA3668,5.075173815233827,5.817111159963204,5.293304824724492,5.187385805840755,5.855071922202427,5.811140992976701,4.912654885736052,5.54907608489522,5.37989735354046,5.043425116919247,5.41610040220442,5.41610040220442,early
gene-PA0971,host,tolA,,7.9724660159745655,,,,,,,,,,,early
gene-PA5252,host,gene-PA5252,7.292337176173877,7.494430215031565,7.313886831633462,,,,7.1276936993473985,,7.355001921105257,7.117205503164344,7.507690077819904,7.689828668736484,late
gene-PA3095,host,xcpZ,5.075173815233827,5.6240175061873385,5.1298987149230735,4.718498871295094,5.627621113690637,5.1298987149230735,4.762173934797756,5.351858133476067,4.962844630259907,4.48863636973214,5.429345628954441,5.645446897643238,late
gene-PA4162,host,gene-PA4162,5.170483995038151,5.717027701406222,5.41610040220442,4.465908118654584,5.231108616854587,4.68213122712422,3.9318256327243257,4.499809670330265,4.634728988229636,4.406719247264253,4.9344739331306915,4.477336814478207,early
gene-PA4677,host,gene-PA4677,5.973809611869261,6.625392368007956,6.142037405587356,5.855071922202427,6.364750756851911,5.796057750765372,5.153291594497779,5.71042701737487,5.66988092298052,5.209486152841421,5.497168225293202,5.796057750765372,early
gene-PA0021,host,gene-PA0021,4.499809670330265,4.919980925828125,4.804021044733257,3.912023005428146,4.5217885770490405,3.6888794541139363,3.58351893845611,4.442651256490317,3.9318256327243257,3.4011973816621555,4.219507705176107,4.2626798770413155,early
gene-PA3939,host,gene-PA3939,4.477336814478207,4.605170185988092,4.736198448394496,4.454347296253507,4.948759890378168,4.927253685157205,3.9318256327243257,4.564348191467836,4.804021044733257,3.871201010907891,4.418840607796598,4.574710978503383,early
gene-PA4166,host,gene-PA4166,3.58351893845611,4.2626798770413155,4.110873864173311,3.258096538021482,5.117993812416755,3.8066624897703196,2.9444389791664403,4.406719247264253,3.9318256327243257,2.995732273553991,3.5553480614894135,3.970291913552122,early
gene-PA4179,host,gene-PA4179,5.3230099791384085,6.486160788944089,5.950642552587727,5.181783550292085,6.461468176353717,6.3578422665081,4.406719247264253,5.66988092298052,6.077642243349034,4.61512051684126,5.1298987149230735,5.313205979041787,early
gene-PA1128,host,gene-PA1128,4.912654885736052,5.976350909297934,5.043425116919247,4.543294782270004,5.594711379601839,4.867534450455582,4.060443010546419,4.700480365792417,5.176149732573829,4.356708826689592,4.948759890378168,4.941642422609304,early
gene-PA2545,host,xthA,6.267200548541362,6.410174881966167,6.3835066348840055,6.12029741895095,7.1459844677143876,6.755768921984255,5.991464547107982,6.580639137284949,6.529418838262226,6.133398042996649,6.410174881966167,6.674561391814426,early
gene-PA5104,host,gene-PA5104,6.447305862541213,7.6004023345004,5.921578419643816,5.683579767338681,7.003065458786462,5.003946305945459,5.484796933490655,6.198478716492308,5.318119993844216,5.384495062789089,6.593044534142437,4.736198448394496,early
gene-PA0924,host,gene-PA0924,6.257667587882639,6.5722825426940075,5.945420608606575,6.063785208687608,6.610696044717759,6.601230118728877,6.198478716492308,5.902633333401366,5.5909869805108565,5.831882477283517,5.857933154483459,5.966146739123692,early
gene-PA2573,host,gene-PA2573,5.929589143389895,6.870053411798126,6.07993319509559,5.407171771460119,5.872117789475416,4.9344739331306915,5.043425116919247,5.303304908059076,5.25227342804663,5.43372200355424,5.583496308781699,4.8283137373023015,early
gene-PA1942,host,gene-PA1942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,early
gene-PA2190,host,gene-PA2190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,early
gene-PA2373,host,gene-PA2373,5.389071729816501,6.091309882077698,5.3612921657094255,5.823045895483019,6.210600077024653,4.836281906951478,4.948759890378168,5.43372200355424,4.605170185988092,4.912654885736052,5.159055299214529,4.709530201312334,early
gene-PA3560,host,fruA,5.075173815233827,5.583496308781699,5.908082938168931,5.056245805348308,5.707110264748875,6.78105762593618,5.793013608384144,5.247024072160486,5.517452896464707,6.037870919922137,6.329720905522696,7.449498005382849,late
gene-PA1646,host,gene-PA1646,5.971261839790462,6.588926477533519,6.363028103540465,5.2832037287379885,5.703782474656201,5.093750200806762,4.465908118654584,5.003946305945459,4.919980925828125,4.919980925828125,4.927253685157205,4.762173934797756,early
gene-PA2054,host,cynR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,early
gene-PA3600,host,gene-PA3600,4.406719247264253,5.3471075307174685,4.941642422609304,4.382026634673881,5.111987788356544,4.394449154672439,4.77912349311153,4.844187086458591,4.59511985013459,4.356708826689592,4.882801922586371,4.762173934797756,early
gene-PA2814,host,gene-PA2814,5.484796933490655,6.401917196727186,5.937536205082426,4.844187086458591,5.41610040220442,3.871201010907891,4.941642422609304,4.812184355372417,4.820281565605037,5.087596335232384,5.429345628954441,5.003946305945459,early
gene-PA5563,host,soj,7.1846291527173145,7.566311014772463,7.509335266016592,7.195187320178709,8.140898460607852,7.753194269884341,,7.741099090035366,,,7.668561108015897,,early
gene-PA1401,host,gene-PA1401,4.382026634673881,5.517452896464707,5.030437921392435,3.871201010907891,4.736198448394496,4.174387269895637,3.5263605246161616,4.110873864173311,4.605170185988092,3.9512437185814275,4.584967478670572,4.1588830833596715,early
gene-PA4010,host,gene-PA4010,5.973809611869261,6.035481432524756,6.371611847231857,6.118097198041348,6.811244378601294,6.565264970035361,5.902633333401366,6.464588303689961,6.317164686747284,6.1675164908883415,6.135564891081739,6.728628613084702,early
gene-PA4551,host,pilV,6.839476438228843,7.174724309836376,6.340359303727752,6.2324480165505225,6.7580945044277305,6.152732694704104,6.194405391104672,6.687108607866515,6.81783057145415,6.186208623900494,6.714170529909472,6.739336627357174,early
gene-PA1997,host,gene-PA1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,middle
gene-PA3429,host,gene-PA3429,4.499809670330265,5.19295685089021,5.384495062789089,4.574710978503383,4.804021044733257,4.30406509320417,3.6375861597263857,3.9889840465642745,4.553876891600541,4.330733340286331,4.5217885770490405,3.970291913552122,early
gene-PA2589,host,gene-PA2589,3.9318256327243257,4.454347296253507,3.7612001156935624,3.258096538021482,3.713572066704308,3.044522437723423,3.1354942159291497,3.2188758248682006,3.2188758248682006,2.772588722239781,3.4339872044851463,3.2188758248682006,early
gene-PA3553,host,arnC,4.74493212836325,5.545177444479562,5.442417710521793,4.219507705176107,5.231108616854587,5.459585514144159,4.672828834461906,4.653960350157523,5.5093883366279774,4.976733742420574,5.225746673713202,6.35088571671474,late
gene-PA2774,host,gene-PA2774,5.568344503761097,5.2832037287379885,5.41610040220442,5.225746673713202,6.26530121273771,6.511745329644728,5.680172609017068,5.993961427306569,6.403574197934815,5.869296913133774,6.18826412308259,6.705639094860003,late
gene-PA1757,host,thrH,5.594711379601839,5.8522024797744745,5.717027701406222,5.7745515455444085,7.057036981697891,6.51025834052315,5.5093883366279774,6.335054251498059,5.937536205082426,5.786897381366708,6.07073772800249,6.410174881966167,early
gene-PA3087,host,gene-PA3087,6.57507584059962,7.093404625868766,6.576469569048224,6.077642243349034,7.126087273299125,6.6052979209482015,6.0112671744041615,6.548219102762372,6.715383386334681,6.269096283706261,6.638567789166521,6.660575149839686,early
gene-PA0995,host,ogt,6.037870919922137,6.877296071497429,6.82001636467413,5.54907608489522,6.154858094016418,5.5093883366279774,5.241747015059643,5.4638318050256105,5.58724865840025,5.10594547390058,5.749392985908253,5.43372200355424,early
gene-PA2129,host,cupA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,early
gene-PA5444,host,gene-PA5444,5.62040086571715,6.182084906716632,5.820082930352362,5.332718793265369,6.295266001439646,6.077642243349034,5.407171771460119,5.905361848054571,5.556828061699537,5.402677381872279,5.755742213586912,5.910796644040527,early
gene-PA2295,host,gene-PA2295,2.995732273553991,2.8903717578961645,2.995732273553991,2.9444389791664403,4.248495242049359,3.295836866004329,3.2188758248682006,3.091042453358316,2.4849066497880004,2.1972245773362196,3.044522437723423,2.6390573296152584,early
gene-PA4209,host,phzM,4.8283137373023015,5.3230099791384085,4.997212273764115,4.276666119016055,4.499809670330265,4.174387269895637,3.8918202981106265,4.174387269895637,4.30406509320417,4.04305126783455,4.0943445622221,4.174387269895637,early
gene-PA0873,host,phhR,6.2422232654551655,7.155396301896734,6.8966943316227125,5.953243334287785,6.709304340258298,6.398594934535208,4.962844630259907,6.066108090103747,6.840546529288687,5.455321115357702,5.916202062607435,6.102558594613569,early
gene-PA4134,host,gene-PA4134,5.111987788356544,5.303304908059076,5.602118820879701,4.499809670330265,5.272999558563747,4.770684624465665,4.204692619390966,4.836281906951478,4.68213122712422,4.709530201312334,4.795790545596741,4.969813299576001,early
gene-PA0505,host,gene-PA0505,6.887552571664617,7.646353722445999,7.631431664576906,6.198478716492308,6.960347729101308,6.340359303727752,6.385194398997726,6.3784261836515865,6.249975242259483,6.519147287940395,7.074116816197362,6.07073772800249,early
gene-PA2088,host,gene-PA2088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,early
gene-PA5049,host,rpmE,,,,,,,,,,,,,early
gene-PA1561,host,aer,,,,,8.239857411018601,7.323170717943469,6.930494765951626,7.16703787691222,7.037905963447182,7.428927194802272,7.4645098346365275,6.762729506931879,early
gene-PA2604,host,gene-PA2604,,7.9157131993821155,,,,7.3833681469923835,7.229113877793302,7.774435510302958,7.4067107301776405,7.400009517162692,,7.56734567601324,early
gene-PA2249,host,bkdB,6.234410725718371,,7.501634457883413,,,6.369900982828227,6.329720905522696,7.069874128458572,5.209486152841421,6.0112671744041615,5.902633333401366,4.882801922586371,early
gene-PA0043,host,gene-PA0043,5.272999558563747,6.040254711277414,5.780743515792329,4.983606621708336,5.60947179518496,5.236441962829949,4.68213122712422,5.056245805348308,5.303304908059076,4.787491742782046,5.272999558563747,5.19295685089021,early
gene-PA1700,host,gene-PA1700,3.4965075614664802,3.6109179126442243,4.174387269895637,2.8903717578961645,3.713572066704308,4.836281906951478,2.6390573296152584,3.295836866004329,4.718498871295094,3.2188758248682006,3.6375861597263857,4.454347296253507,middle
gene-PA0975,host,gene-PA0975,6.1092475827643655,6.267200548541362,6.461468176353717,6.933423025730715,7.333023014386481,6.695798917058491,6.483107351457199,7.079184394609668,6.208590026096629,6.930494765951626,6.336825731146441,6.284134161070802,early
gene-PA4718,host,gene-PA4718,6.617402977974478,7.197435354096591,6.99117688712121,6.340359303727752,6.914730892718563,6.3080984415095305,6.073044534100405,6.300785794663244,6.22455842927536,6.218600119691729,6.413458957167357,6.320768294250582,early
gene-PA0300,host,spuD,,,,7.294377299288821,8.03365842788615,7.591861714889934,6.9726062513017535,7.427738840532894,,7.133295954896068,7.631916513071252,,early
gene-PA2445,host,gcvP2,,,7.590346945602565,,,7.786136437783072,,,6.983789965258135,,,6.07993319509559,early
gene-PA4903,host,gene-PA4903,3.6109179126442243,4.969813299576001,4.465908118654584,4.07753744390572,4.418840607796598,3.7376696182833684,3.258096538021482,3.912023005428146,4.04305126783455,3.1354942159291497,3.871201010907891,3.713572066704308,early
gene-PA2817,host,gene-PA2817,5.472270673671475,6.396929655216146,5.5254529391317835,5.945420608606575,6.84587987526405,6.315358001522335,5.805134968916488,6.234410725718371,5.662960480135946,5.831882477283517,5.924255797414532,6.008813185442595,early
gene-PA0867,host,mliC,7.167809184316444,6.505784060128229,7.53955882930103,6.315358001522335,6.543911845564792,6.74993119378857,5.961005339623274,6.175867270105761,6.815639990074331,6.251903883165888,6.602587892189336,6.825460036255307,early
gene-PA4312,host,gene-PA4312,5.717027701406222,6.858565034791365,6.29156913955832,5.755742213586912,6.476972362889683,6.091309882077698,5.455321115357702,5.918893854273146,5.840641657373398,5.823045895483019,5.918893854273146,5.886104031450156,early
gene-PA2261,host,gene-PA2261,6.54965074223381,7.295735072749282,6.836259277277067,6.61472560020376,6.054439346269371,4.61512051684126,4.700480365792417,4.23410650459726,3.784189633918261,4.74493212836325,3.713572066704308,3.4965075614664802,early
gene-PA1289,host,gene-PA1289,4.499809670330265,5.472270673671475,5.0238805208462765,4.060443010546419,4.584967478670572,4.219507705176107,3.6888794541139363,4.219507705176107,4.07753744390572,4.110873864173311,4.59511985013459,4.3694478524670215,early
gene-PA3614,host,gene-PA3614,,,,7.074116816197362,7.37650812632622,6.115892125483034,6.423246963533519,6.418364935936212,6.932447891572509,7.138073034044347,6.959398512133975,6.175867270105761,early
gene-PA1680,host,gene-PA1680,5.087596335232384,5.8377304471659395,5.855071922202427,5.1298987149230735,5.6937321388027,4.859812404361672,4.5217885770490405,5.003946305945459,5.062595033026967,4.875197323201151,5.272999558563747,5.220355825078324,early
gene-PA2140,host,gene-PA2140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,early
gene-PA5369,host,pstS,5.910796644040527,6.584791392385716,6.3784261836515865,5.659482215759621,6.257667587882639,5.765191102784844,6.851184927493743,6.052089168924417,5.765191102784844,,6.650279048587422,6.539585955617669,middle
gene-PA5042,host,pilO,7.40184157874383,,7.756195343948118,,8.235625719964311,6.875232087276577,7.273092595999522,,7.119635638017636,7.204892510204673,7.741099090035366,7.760893195851024,early
gene-PA5374,host,betI,,,,7.419979923661835,7.443078374348516,7.029972911706386,6.419994928147142,6.439350371100098,7.050122520269059,6.555356891810665,6.721425700790643,6.80903930604298,early
gene-PA0785,host,azoR1,3.784189633918261,4.672828834461906,4.709530201312334,3.332204510175204,3.970291913552122,3.6635616461296463,3.091042453358316,3.7612001156935624,3.7612001156935624,3.5263605246161616,3.9318256327243257,3.8066624897703196,early
gene-PA0395,host,pilT,7.062191632286556,7.671360923190644,7.272398392570047,6.855408798609928,7.941651252930556,7.02108396428914,6.725033642166843,7.745002803515839,7.531552381407289,6.731018100482083,7.363913501405819,7.365180126021013,early
gene-PA5069,host,tatB,7.3427791893318455,7.601901959875166,7.3427791893318455,7.142827401161621,7.815207062189088,7.475339236566737,6.953684210870537,7.502186486602924,7.208600337960199,6.802394763324311,7.394493107219038,7.204892510204673,early
gene-PA2061,host,gene-PA2061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,early
gene-PA1072,host,braE,4.867534450455582,6.137727054086234,5.849324779946859,5.726847747587197,5.937536205082426,5.459585514144159,4.553876891600541,5.003946305945459,6.391917113392602,4.477336814478207,5.030437921392435,6.267200548541362,middle
gene-phiYY_sL3,phage,gene-phiYY_sL3,0.0,0.6931471805599453,0.0,,,,,,,,,,early
gene-PA1908,host,gene-PA1908,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,middle
gene-PA0129,host,gabP,5.863631175598097,6.448889394146858,6.169610732491456,6.352629396319567,6.792344427470809,6.267200548541362,5.849324779946859,6.555356891810665,5.713732805509369,5.765191102784844,5.926926025970411,5.834810737062605,early
gene-PA3672,host,gene-PA3672,5.2574953720277815,5.752572638825633,5.4680601411351315,4.867534450455582,6.115892125483034,5.666426688112432,4.762173934797756,5.752572638825633,5.459585514144159,4.8283137373023015,5.541263545158426,5.768320995793772,early
gene-PA0049,host,gene-PA0049,4.672828834461906,5.0689042022202315,4.248495242049359,4.060443010546419,4.8283137373023015,4.736198448394496,5.049856007249537,4.564348191467836,4.852030263919617,5.14166355650266,5.313205979041787,6.0112671744041615,late
gene-PA3324,host,gene-PA3324,5.099866427824199,5.75890177387728,5.147494476813453,5.117993812416755,5.476463551931511,4.59511985013459,4.663439094112067,4.882801922586371,4.499809670330265,4.477336814478207,4.68213122712422,4.564348191467836,early
gene-PA1769,host,gene-PA1769,7.118826249062078,7.616775808698373,7.365180126021013,7.180069874302796,7.836764783264067,7.108244139731541,6.795705775173514,7.309212365692763,6.744059186311348,6.8966943316227125,7.221105098182496,7.038783541388542,early
gene-PA0927,host,ldhA,5.860786223465865,6.255750041753367,6.042632833682381,5.780743515792329,6.313548046277095,5.808142489980444,5.407171771460119,6.025865973825314,5.7430031878094825,5.579729825986222,5.886104031450156,5.877735781779639,early
gene-PA0077,host,icmF1,6.7580945044277305,6.489204931325317,7.029972911706386,6.481577129276431,6.45833828334479,6.876264611890766,6.473890696352274,6.148468295917647,7.280008252884188,6.501289670540389,6.734591659972948,7.462214939768189,late
gene-PA4727,host,pcnB,,,,,,,,,,,,,early
gene-PA5274,host,rnk,6.616065185132817,7.129297548929373,7.500529485395295,7.301147805856032,,,7.055312843339752,,,7.020190708311925,7.342131730584722,,early
gene-PA4853,host,fis,6.81783057145415,6.410174881966167,6.594413459749778,7.181591944611865,8.244334047856094,,,7.81035268372429,7.265429723253953,,,,early
gene-PA5347,host,gene-PA5347,6.013715156042802,6.961296045910167,6.436150368369428,6.0473721790462776,6.862757913051401,6.282266746896006,5.4510384535657,6.236369590203704,6.0014148779611505,5.802118375377063,6.052089168924417,6.244166900663736,early
gene-PA3048,host,gene-PA3048,6.82001636467413,7.068172000388042,6.645090969505644,7.192182058713246,8.045908742270779,,,7.7488913372555315,7.4205789054108005,7.340186835320115,7.56164174558878,7.669495251007694,early
gene-PA1188,host,gene-PA1188,5.484796933490655,6.246106765481563,5.631211781821365,5.147494476813453,5.934894195619588,4.9344739331306915,5.049856007249537,5.241747015059643,5.2574953720277815,5.5134287461649825,5.932245187448011,5.093750200806762,early
gene-PA1053,host,gene-PA1053,,,,,,,,,,,,,early
gene-PA1799,host,parR,5.8664680569332965,6.093569770045136,5.4638318050256105,5.926926025970411,6.693323668269949,6.0844994130751715,5.736572297479192,6.150602768446279,5.4510384535657,5.765191102784844,5.8971538676367405,5.886104031450156,early
gene-PA2191,host,exoY,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,early
gene-PA4921,host,gene-PA4921,6.963189985870238,7.027314514039777,,7.356279876550748,7.172424577124845,6.815639990074331,6.073044534100405,6.704414354964107,6.008813185442595,6.0063531596017325,6.095824562432225,6.1224928095143865,early
gene-PA4265,host,tufA,,,,,,,,,,,,,early
gene-PA5369.3,host,gene-PA5369.3,6.240275845170769,6.1779441140506,6.403574197934815,6.675823221634848,6.8501261661455,7.138073034044347,5.676753802268282,6.939253946041508,5.966146739123692,6.56244409369372,6.577861357721047,6.46302945692067,middle
gene-PA5514,host,gene-PA5514,5.493061443340548,5.8998973535824915,5.768320995793772,5.198497031265826,5.983936280687191,5.472270673671475,4.844187086458591,5.43372200355424,5.6131281063880705,4.990432586778736,5.278114659230517,5.389071729816501,early
gene-PA4577,host,gene-PA4577,,,,5.598421958998375,6.161207321695077,5.056245805348308,5.5053315359323625,5.181783550292085,6.0014148779611505,6.628041376179533,6.695798917058491,5.476463551931511,early
gene-PA0290,host,gene-PA0290,5.8289456176102075,6.588926477533519,6.104793232414985,5.225746673713202,5.940171252720432,5.293304824724492,4.859812404361672,5.583496308781699,5.666426688112432,5.043425116919247,5.659482215759621,5.53338948872752,early
gene-PA1411,host,gene-PA1411,4.983606621708336,5.231108616854587,4.962844630259907,4.406719247264253,5.3612921657094255,4.718498871295094,4.3694478524670215,4.997212273764115,4.852030263919617,4.634728988229636,5.087596335232384,4.867534450455582,early
gene-PA1588,host,sucC,,,,,,,,,,,,,early
gene-PA1443,host,fliM,7.21890970761906,7.933796874815411,7.526717561352706,7.1693500166706,7.779048644925556,7.3777589082278725,6.879355804460439,7.24422751560335,7.188412736496954,7.004881989712859,7.326465613840322,7.30854279753919,early
gene-PA0447,host,gcdH,6.008813185442595,7.726212650507529,6.059123195581797,5.8522024797744745,7.402451520818244,5.717027701406222,5.942799375126701,7.044032897274685,6.054439346269371,5.857933154483459,6.855408798609928,5.877735781779639,early
gene-PA3259,host,gene-PA3259,5.805134968916488,6.744059186311348,6.139884552226255,5.645446897643238,6.408528791059498,5.886104031450156,5.267858159063328,5.82600010738045,5.780743515792329,5.170483995038151,5.8377304471659395,5.7745515455444085,early
gene-PA1197,host,gene-PA1197,6.364750756851911,7.271008538280992,6.650279048587422,6.100318952020064,6.418364935936212,5.676753802268282,5.247024072160486,5.8664680569332965,5.8916442118257715,5.676753802268282,5.700443573390687,5.4638318050256105,early
gene-PA2502,host,gene-PA2502,5.749392985908253,5.908082938168931,5.8664680569332965,6.040254711277414,6.78897174299217,6.45833828334479,5.958424693029782,6.444131256700441,6.1463292576688975,6.061456918928017,6.180016653652572,6.411818267709897,early
gene-PA3632,host,gene-PA3632,6.222576268071369,6.144185634125646,6.628041376179533,6.651571873589727,6.967909201801884,6.593044534142437,5.976350909297934,6.727431724850855,6.214608098422191,6.07993319509559,6.089044875446846,6.385194398997726,early
gene-PA1806,host,fabI,5.846438775057725,6.371611847231857,6.9865664594064265,5.700443573390687,6.416732282512326,6.470799503782602,5.420534999272286,6.025865973825314,6.061456918928017,5.365976015021851,6.1070228877422545,6.376726947898627,early
gene-PA5243,host,hemB,,,,,,,,,,,,,early
gene-PA2210,host,gene-PA2210,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,early
gene-PA1893,host,gene-PA1893,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,early
gene-PA3673,host,plsB,6.816735880594968,6.952728644624869,6.862757913051401,6.829793737512425,7.8582541821860294,7.52456122628536,6.870053411798126,7.457609289715606,7.306531398939505,6.879355804460439,7.289610521451167,7.428927194802272,early
gene-PA4142,host,gene-PA4142,4.709530201312334,5.1298987149230735,3.912023005428146,4.442651256490317,4.77912349311153,3.58351893845611,3.4339872044851463,4.07753744390572,3.6888794541139363,3.4657359027997265,4.04305126783455,3.713572066704308,early
gene-PA3080,host,gene-PA3080,5.278114659230517,5.991464547107982,5.5053315359323625,5.726847747587197,6.311734809152915,6.400257445308821,5.924255797414532,6.434546518787453,6.329720905522696,5.4638318050256105,6.253828811575473,6.634633357861686,late
gene-PA4107,host,gene-PA4107,2.833213344056216,3.6109179126442243,3.4011973816621555,2.3978952727983707,3.4339872044851463,2.4849066497880004,1.9459101490553132,2.4849066497880004,2.302585092994046,1.9459101490553132,2.70805020110221,2.3978952727983707,early
gene-PA1428,host,gene-PA1428,4.553876891600541,5.420534999272286,5.676753802268282,5.356586274672012,6.440946540632921,5.5909869805108565,4.532599493153256,5.713732805509369,4.8283137373023015,4.189654742026425,5.231108616854587,4.454347296253507,early
gene-PA5393,host,gene-PA5393,4.060443010546419,4.8283137373023015,4.5217885770490405,3.6109179126442243,4.110873864173311,3.970291913552122,3.332204510175204,3.784189633918261,3.8066624897703196,3.258096538021482,3.7612001156935624,3.9512437185814275,early
